,cod,message,coord,weather,base,main,visibility,wind,rain,clouds,dt,sys,timezone,id,name,snow
455,200,,"{'lon': 104.4167, 'lat': 17.3333}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 29.51, 'feels_like': 33.87, 'temp_min': 29, 'temp_max': 30, 'pressure': 1009, 'humidity': 70}",9000.0,"{'speed': 2.57, 'deg': 130}",,{'all': 44},1619230530.0,"{'type': 1, 'id': 9285, 'country': 'TH', 'sunrise': 1619217626, 'sunset': 1619263213}",25200.0,1608530.0,Nakhon Phanom,
456,200,,"{'lon': -89.6, 'lat': -0.9}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 24.37, 'feels_like': 25.16, 'temp_min': 24.37, 'temp_max': 24.37, 'pressure': 1011, 'humidity': 88, 'sea_level': 1011, 'grnd_level': 1001}",10000.0,"{'speed': 4.22, 'deg': 132, 'gust': 5.53}",,{'all': 10},1619230272.0,"{'country': 'EC', 'sunrise': 1619178833, 'sunset': 1619222344}",-21600.0,3652758.0,Puerto Baquerizo Moreno,
457,200,,"{'lon': 108.6167, 'lat': 21.95}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 28.02, 'feels_like': 31.55, 'temp_min': 28.02, 'temp_max': 28.02, 'pressure': 1009, 'humidity': 76, 'sea_level': 1009, 'grnd_level': 1008}",10000.0,"{'speed': 5.29, 'deg': 157, 'gust': 6.61}",,{'all': 79},1619230531.0,"{'country': 'CN', 'sunrise': 1619216326, 'sunset': 1619262497}",28800.0,1797551.0,Qinzhou,
458,200,,"{'lon': -41.8558, 'lat': -11.3042}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 21.68, 'feels_like': 22.1, 'temp_min': 21.68, 'temp_max': 21.68, 'pressure': 1014, 'humidity': 84, 'sea_level': 1014, 'grnd_level': 932}",10000.0,"{'speed': 3.04, 'deg': 132, 'gust': 6.19}",,{'all': 34},1619230531.0,"{'country': 'BR', 'sunrise': 1619167939, 'sunset': 1619210323}",-10800.0,3461013.0,Irecê,
459,200,,"{'lon': 100.3543, 'lat': -0.9492}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 28, 'feels_like': 31.21, 'temp_min': 28, 'temp_max': 28, 'pressure': 1012, 'humidity': 74}",10000.0,"{'speed': 1.03, 'deg': 320}",,{'all': 20},1619230251.0,"{'type': 1, 'id': 9423, 'country': 'ID', 'sunrise': 1619219642, 'sunset': 1619263147}",25200.0,1633419.0,Padang,
460,200,,"{'lon': 3.5, 'lat': 44.6667}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 3.1, 'feels_like': 1.52, 'temp_min': 3.1, 'temp_max': 3.1, 'pressure': 1023, 'humidity': 82, 'sea_level': 1023, 'grnd_level': 876}",10000.0,"{'speed': 1.69, 'deg': 128, 'gust': 1.78}",,{'all': 32},1619230532.0,"{'country': 'FR', 'sunrise': 1619239594, 'sunset': 1619289680}",7200.0,2994616.0,Arrondissement de Mende,
461,200,,"{'lon': -82.5271, 'lat': 33.194}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 12.93, 'feels_like': 11.79, 'temp_min': 12, 'temp_max': 14, 'pressure': 1020, 'humidity': 58}",10000.0,"{'speed': 1.54, 'deg': 130}",,{'all': 1},1619230532.0,"{'type': 1, 'id': 2827, 'country': 'US', 'sunrise': 1619175013, 'sunset': 1619222769}",-14400.0,4231997.0,Avera,
462,200,,"{'lon': 123.5114, 'lat': 41.9322}","[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,"{'temp': 14, 'feels_like': 13.6, 'temp_min': 14, 'temp_max': 14, 'pressure': 1027, 'humidity': 82}",5000.0,"{'speed': 5, 'deg': 10}",,{'all': 40},1619230533.0,"{'type': 1, 'id': 9680, 'country': 'CN', 'sunrise': 1619211126, 'sunset': 1619260549}",28800.0,2036619.0,Hushitai,
463,200,,"{'lon': 70.8333, 'lat': 66.8333}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': -0.12, 'feels_like': -4.54, 'temp_min': -0.12, 'temp_max': -0.12, 'pressure': 1023, 'humidity': 99, 'sea_level': 1023, 'grnd_level': 1023}",280.0,"{'speed': 4.16, 'deg': 245, 'gust': 6.77}",,{'all': 97},1619230533.0,"{'country': 'RU', 'sunrise': 1619218513, 'sunset': 1619278445}",18000.0,1486321.0,Yar-Sale,
464,200,,"{'lon': 120.3975, 'lat': 17.5619}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 29.57, 'feels_like': 31.51, 'temp_min': 29.57, 'temp_max': 29.57, 'pressure': 1011, 'humidity': 57, 'sea_level': 1011, 'grnd_level': 1010}",10000.0,"{'speed': 4.31, 'deg': 332, 'gust': 4.5}",,{'all': 4},1619230534.0,"{'country': 'PH', 'sunrise': 1619213778, 'sunset': 1619259391}",28800.0,1718804.0,Caoayan,
465,200,,"{'lon': 45.9694, 'lat': 41.6209}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 13, 'feels_like': 12.5, 'temp_min': 13, 'temp_max': 13, 'pressure': 1026, 'humidity': 82}",10000.0,"{'speed': 0.66, 'deg': 312, 'gust': 1.09}",,{'all': 40},1619230534.0,"{'type': 1, 'id': 8843, 'country': 'GE', 'sunrise': 1619229750, 'sunset': 1619279141}",14400.0,611373.0,Tsnori,
466,404,city not found,,,,,,,,,,,,,,
467,200,,"{'lon': 27.4306, 'lat': 66.7131}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,"{'temp': -2.08, 'feels_like': -7.87, 'temp_min': -2.08, 'temp_max': -2.08, 'pressure': 1011, 'humidity': 94, 'sea_level': 1011, 'grnd_level': 992}",386.0,"{'speed': 5.6, 'deg': 25, 'gust': 12.65}",,{'all': 100},1619230534.0,"{'country': 'FI', 'sunrise': 1619228954, 'sunset': 1619288834}",10800.0,653272.0,Kemijärvi,{'1h': 0.205}
468,200,,"{'lon': 12.1283, 'lat': 59.9828}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': -0.69, 'feels_like': -5.86, 'temp_min': -1.67, 'temp_max': 0, 'pressure': 1022, 'humidity': 64}",10000.0,"{'speed': 5.14, 'deg': 300}",,{'all': 0},1619230535.0,"{'type': 1, 'id': 1792, 'country': 'NO', 'sunrise': 1619234903, 'sunset': 1619290229}",7200.0,3138532.0,Skotterud,
469,404,city not found,,,,,,,,,,,,,,
470,200,,"{'lon': -80.0111, 'lat': -6.5417}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 19.44, 'feels_like': 19.69, 'temp_min': 17.78, 'temp_max': 21.11, 'pressure': 1013, 'humidity': 86}",10000.0,"{'speed': 2.24, 'deg': 174, 'gust': 6.26}",,{'all': 5},1619230535.0,"{'type': 3, 'id': 2038233, 'country': 'PE', 'sunrise': 1619176836, 'sunset': 1619219738}",-18000.0,3694586.0,Mórrope,
471,404,city not found,,,,,,,,,,,,,,
472,200,,"{'lon': -85.1999, 'lat': 32.3502}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 15.78, 'feels_like': 15.42, 'temp_min': 14, 'temp_max': 18, 'pressure': 1017, 'humidity': 77}",10000.0,"{'speed': 2.51, 'deg': 99, 'gust': 7.29}",,{'all': 75},1619230257.0,"{'type': 1, 'id': 4765, 'country': 'US', 'sunrise': 1619175722, 'sunset': 1619223343}",-18000.0,4047434.0,Russell,
473,200,,"{'lon': 107.0303, 'lat': 33.0728}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 16.37, 'feels_like': 16.1, 'temp_min': 16.37, 'temp_max': 16.37, 'pressure': 1016, 'humidity': 78, 'sea_level': 1016, 'grnd_level': 957}",10000.0,"{'speed': 3.15, 'deg': 75, 'gust': 5.95}",,{'all': 98},1619230312.0,"{'country': 'CN', 'sunrise': 1619215898, 'sunset': 1619263687}",28800.0,1808857.0,Hanzhong,
474,200,,"{'lon': 25.9083, 'lat': -27.8327}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 13.04, 'feels_like': 11.34, 'temp_min': 13.04, 'temp_max': 13.04, 'pressure': 1016, 'humidity': 36, 'sea_level': 1016, 'grnd_level': 877}",10000.0,"{'speed': 2.22, 'deg': 215, 'gust': 2.63}",,{'all': 4},1619230536.0,"{'country': 'ZA', 'sunrise': 1619239095, 'sunset': 1619279424}",7200.0,995573.0,Hoopstad,
475,200,,"{'lon': -15.2082, 'lat': 64.2539}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 7.03, 'feels_like': 5.52, 'temp_min': 7.03, 'temp_max': 7.03, 'pressure': 1028, 'humidity': 78, 'sea_level': 1028, 'grnd_level': 1028}",10000.0,"{'speed': 2.24, 'deg': 273, 'gust': 2.28}",,{'all': 100},1619230462.0,"{'country': 'IS', 'sunrise': 1619240153, 'sunset': 1619298099}",0.0,2630299.0,Hofn,
476,200,,"{'lon': 6.8064, 'lat': 61.8364}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': -2.67, 'feels_like': -4.69, 'temp_min': -4.44, 'temp_max': 0, 'pressure': 980, 'humidity': 92}",820.0,"{'speed': 1.44, 'deg': 23, 'gust': 1.7}",,{'all': 95},1619230537.0,"{'type': 3, 'id': 2016904, 'country': 'NO', 'sunrise': 1619235668, 'sunset': 1619292018}",7200.0,3135601.0,Olden,
477,200,,"{'lon': 1.3333, 'lat': 45.75}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 11.52, 'feels_like': 9.88, 'temp_min': 10, 'temp_max': 13, 'pressure': 1019, 'humidity': 44}",10000.0,"{'speed': 2.57, 'deg': 80}",,{'all': 0},1619230537.0,"{'type': 1, 'id': 6459, 'country': 'FR', 'sunrise': 1619239983, 'sunset': 1619290331}",7200.0,2998285.0,Arrondissement de Limoges,
478,200,,"{'lon': 50.6206, 'lat': 26.1547}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 28, 'feels_like': 28.19, 'temp_min': 28, 'temp_max': 28, 'pressure': 1008, 'humidity': 47}",10000.0,"{'speed': 1.54, 'deg': 270}",,{'all': 0},1619230538.0,"{'type': 1, 'id': 7397, 'country': 'BH', 'sunrise': 1619229952, 'sunset': 1619276707}",10800.0,290104.0,Sitrah,
479,200,,"{'lon': -50.6133, 'lat': -15.8233}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 19.25, 'feels_like': 18.95, 'temp_min': 19.25, 'temp_max': 19.25, 'pressure': 1013, 'humidity': 66, 'sea_level': 1013, 'grnd_level': 973}",10000.0,"{'speed': 1.44, 'deg': 122, 'gust': 1.38}",,{'all': 0},1619230538.0,"{'country': 'BR', 'sunrise': 1619170295, 'sunset': 1619212170}",-10800.0,3460697.0,Itapirapuã,
480,200,,"{'lon': 166.4572, 'lat': -22.2763}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 29, 'feels_like': 32.73, 'temp_min': 29, 'temp_max': 29, 'pressure': 1014, 'humidity': 70}",10000.0,"{'speed': 4.12, 'deg': 250}",,{'all': 91},1619230099.0,"{'type': 1, 'id': 7344, 'country': 'NC', 'sunrise': 1619204990, 'sunset': 1619246074}",39600.0,2139521.0,Noumea,
481,200,,"{'lon': 54.2642, 'lat': 53.6967}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 5.77, 'feels_like': 2.28, 'temp_min': 5.77, 'temp_max': 5.77, 'pressure': 1017, 'humidity': 92, 'sea_level': 1017, 'grnd_level': 986}",10000.0,"{'speed': 5.04, 'deg': 108, 'gust': 7.54}",{'1h': 0.562},{'all': 100},1619230539.0,"{'country': 'RU', 'sunrise': 1619226137, 'sunset': 1619278773}",18000.0,576195.0,Bizhbulyak,
482,200,,"{'lon': 152.8535, 'lat': -25.2986}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 24.44, 'feels_like': 24.51, 'temp_min': 24.44, 'temp_max': 24.44, 'pressure': 1017, 'humidity': 60}",10000.0,"{'speed': 1.79, 'deg': 131, 'gust': 3.58}",,{'all': 14},1619230290.0,"{'type': 3, 'id': 2032484, 'country': 'AU', 'sunrise': 1619208448, 'sunset': 1619249145}",36000.0,2146219.0,Hervey Bay,
483,404,city not found,,,,,,,,,,,,,,
484,200,,"{'lon': -73, 'lat': -12.1167}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 19.91, 'feels_like': 20.49, 'temp_min': 19.91, 'temp_max': 19.91, 'pressure': 1012, 'humidity': 97, 'sea_level': 1012, 'grnd_level': 938}",8108.0,"{'speed': 0.81, 'deg': 221, 'gust': 0.75}",,{'all': 30},1619230540.0,"{'country': 'PE', 'sunrise': 1619175460, 'sunset': 1619217750}",-18000.0,3933104.0,Pangoa,
485,200,,"{'lon': -74.2302, 'lat': 4.7059}","[{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09n'}]",stations,"{'temp': 14, 'feels_like': 13.47, 'temp_min': 14, 'temp_max': 14, 'pressure': 1027, 'humidity': 77}",8000.0,"{'speed': 3.09, 'deg': 220}",,{'all': 75},1619230294.0,"{'type': 1, 'id': 8582, 'country': 'CO', 'sunrise': 1619174841, 'sunset': 1619218960}",-18000.0,3674292.0,Mosquera,
486,200,,"{'lon': 114.1577, 'lat': 22.2855}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 24.41, 'feels_like': 24.6, 'temp_min': 18.89, 'temp_max': 28, 'pressure': 1012, 'humidity': 65}",10000.0,"{'speed': 8.23, 'deg': 90}",,{'all': 20},1619230540.0,"{'type': 1, 'id': 9154, 'country': 'HK', 'sunrise': 1619214975, 'sunset': 1619261189}",28800.0,1819729.0,Hong Kong,
487,200,,"{'lon': 14.1524, 'lat': 56.0313}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 1.46, 'feels_like': -2.21, 'temp_min': 1.11, 'temp_max': 2, 'pressure': 1021, 'humidity': 80}",10000.0,"{'speed': 3.6, 'deg': 280}",,{'all': 1},1619230541.0,"{'type': 1, 'id': 1759, 'country': 'SE', 'sunrise': 1619235312, 'sunset': 1619288849}",7200.0,2699310.0,Kristianstad,
488,404,city not found,,,,,,,,,,,,,,
489,200,,"{'lon': 165.15, 'lat': -21.35}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 26.95, 'feels_like': 29.19, 'temp_min': 26.95, 'temp_max': 26.95, 'pressure': 1015, 'humidity': 75, 'sea_level': 1015, 'grnd_level': 1014}",10000.0,"{'speed': 2.11, 'deg': 143, 'gust': 2.42}",{'1h': 0.115},{'all': 100},1619230402.0,"{'country': 'NC', 'sunrise': 1619205246, 'sunset': 1619246445}",39600.0,2138522.0,Poya,
490,200,,"{'lon': 103.96, 'lat': 56.4915}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 3.84, 'feels_like': 1.32, 'temp_min': 3.84, 'temp_max': 3.84, 'pressure': 1038, 'humidity': 61, 'sea_level': 1038, 'grnd_level': 997}",10000.0,"{'speed': 2.74, 'deg': 83, 'gust': 5.04}",,{'all': 100},1619230541.0,"{'country': 'RU', 'sunrise': 1619213702, 'sunset': 1619267357}",28800.0,2016733.0,Shestakovo,
491,200,,"{'lon': 61.4036, 'lat': 41.1875}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 19.63, 'feels_like': 18.25, 'temp_min': 19.63, 'temp_max': 19.63, 'pressure': 1017, 'humidity': 23, 'sea_level': 1017, 'grnd_level': 1003}",10000.0,"{'speed': 4.55, 'deg': 186, 'gust': 7.65}",,{'all': 90},1619230542.0,"{'country': 'TM', 'sunrise': 1619226095, 'sunset': 1619275388}",18000.0,1514792.0,Gazojak,
492,200,,"{'lon': 95.1333, 'lat': 22.1167}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 34.3, 'feels_like': 32.19, 'temp_min': 34.3, 'temp_max': 34.3, 'pressure': 1008, 'humidity': 19, 'sea_level': 1008, 'grnd_level': 999}",10000.0,"{'speed': 2.51, 'deg': 30, 'gust': 3.04}",,{'all': 95},1619230542.0,"{'country': 'MM', 'sunrise': 1619219550, 'sunset': 1619265745}",23400.0,1308522.0,Monywa,
493,200,,"{'lon': 71.1089, 'lat': 40.8736}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 13, 'feels_like': 11.66, 'temp_min': 13, 'temp_max': 13, 'pressure': 1021, 'humidity': 50}",10000.0,"{'speed': 1.92, 'deg': 67, 'gust': 3.31}",,{'all': 100},1619230543.0,"{'type': 1, 'id': 9011, 'country': 'UZ', 'sunrise': 1619223800, 'sunset': 1619273025}",18000.0,1513023.0,Pop,
494,404,city not found,,,,,,,,,,,,,,
495,404,city not found,,,,,,,,,,,,,,
496,200,,"{'lon': -25.6667, 'lat': 37.7333}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 14, 'feels_like': 13.07, 'temp_min': 14, 'temp_max': 14, 'pressure': 1010, 'humidity': 62}",10000.0,"{'speed': 7.2, 'deg': 330, 'gust': 12.35}",,{'all': 40},1619230543.0,"{'type': 1, 'id': 6899, 'country': 'PT', 'sunrise': 1619247312, 'sunset': 1619295960}",0.0,3372783.0,Ponta Delgada,
497,200,,"{'lon': 26.7167, 'lat': 45.7167}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': -2.12, 'feels_like': -4.76, 'temp_min': -5, 'temp_max': 3.33, 'pressure': 852, 'humidity': 76}",10000.0,"{'speed': 1.88, 'deg': 275, 'gust': 1.82}",,{'all': 5},1619230544.0,"{'type': 3, 'id': 2002185, 'country': 'RO', 'sunrise': 1619233902, 'sunset': 1619284229}",10800.0,672301.0,Nereju,
498,200,,"{'lon': 75.3667, 'lat': 51.6667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 3.96, 'feels_like': 1.91, 'temp_min': 3.96, 'temp_max': 3.96, 'pressure': 1039, 'humidity': 46, 'sea_level': 1039, 'grnd_level': 1012}",10000.0,"{'speed': 2.24, 'deg': 101, 'gust': 2.94}",,{'all': 6},1619230544.0,"{'country': 'KZ', 'sunrise': 1619221417, 'sunset': 1619273365}",21600.0,1524325.0,Ekibastuz,
499,200,,"{'lon': 98.5174, 'lat': 39.7432}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 7, 'feels_like': 5.35, 'temp_min': 7, 'temp_max': 7, 'pressure': 1023, 'humidity': 67, 'sea_level': 1023, 'grnd_level': 859}",10000.0,"{'speed': 2.4, 'deg': 105, 'gust': 1.97}",,{'all': 96},1619230544.0,"{'country': 'CN', 'sunrise': 1619217342, 'sunset': 1619266329}",28800.0,1279945.0,Jiuquan,
500,200,,"{'lon': 113.9611, 'lat': 62.5353}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': -0.46, 'feels_like': -5.67, 'temp_min': -0.46, 'temp_max': -0.46, 'pressure': 1033, 'humidity': 87, 'sea_level': 1033, 'grnd_level': 993}",10000.0,"{'speed': 5.31, 'deg': 274, 'gust': 8.95}",,{'all': 89},1619230545.0,"{'country': 'RU', 'sunrise': 1619209797, 'sunset': 1619266462}",32400.0,2019951.0,Mirny,
501,200,,"{'lon': -64.6167, 'lat': 18.4167}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 26.07, 'feels_like': 26.07, 'temp_min': 26, 'temp_max': 26.11, 'pressure': 1017, 'humidity': 78}",10000.0,"{'speed': 2.06, 'deg': 80}",,{'all': 20},1619230545.0,"{'type': 1, 'id': 8799, 'country': 'VG', 'sunrise': 1619171748, 'sunset': 1619217439}",-14400.0,3577430.0,Road Town,
502,200,,"{'lon': 14.5053, 'lat': -22.9575}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 14.2, 'feels_like': 14.13, 'temp_min': 13, 'temp_max': 15.56, 'pressure': 1013, 'humidity': 94}",10000.0,"{'speed': 1.03, 'deg': 20}",,{'all': 5},1619230546.0,"{'type': 1, 'id': 2288, 'country': 'NA', 'sunrise': 1619241511, 'sunset': 1619282481}",7200.0,3359638.0,Walvis Bay,
503,200,,"{'lon': -91.8524, 'lat': 36.7281}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 15, 'feels_like': 14.2, 'temp_min': 15, 'temp_max': 15, 'pressure': 1011, 'humidity': 63}",10000.0,"{'speed': 2.57, 'deg': 140}",,{'all': 90},1619230546.0,"{'type': 1, 'id': 6139, 'country': 'US', 'sunrise': 1619176950, 'sunset': 1619225308}",-18000.0,4414200.0,West Plains,
504,200,,"{'lon': 148.1667, 'lat': -23.5333}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 26.05, 'feels_like': 26.05, 'temp_min': 26, 'temp_max': 26.11, 'pressure': 1019, 'humidity': 25}",10000.0,"{'speed': 4.12, 'deg': 140}",,{'all': 11},1619230547.0,"{'type': 1, 'id': 9524, 'country': 'AU', 'sunrise': 1619209459, 'sunset': 1619250382}",36000.0,2167426.0,Emerald,
505,200,,"{'lon': -72.4167, 'lat': -35.3333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 12.78, 'feels_like': 12.18, 'temp_min': 12.78, 'temp_max': 12.78, 'pressure': 1020, 'humidity': 79, 'sea_level': 1020, 'grnd_level': 1017}",10000.0,"{'speed': 4.51, 'deg': 190, 'gust': 5.96}",,{'all': 0},1619230547.0,"{'country': 'CL', 'sunrise': 1619176812, 'sunset': 1619216118}",-14400.0,3893726.0,Constitución,
506,404,city not found,,,,,,,,,,,,,,
507,200,,"{'lon': 10.2704, 'lat': 13.9835}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 27.17, 'feels_like': 26.04, 'temp_min': 27.17, 'temp_max': 27.17, 'pressure': 1004, 'humidity': 13, 'sea_level': 1004, 'grnd_level': 955}",10000.0,"{'speed': 1.16, 'deg': 323, 'gust': 1.24}",,{'all': 0},1619230548.0,"{'country': 'NE', 'sunrise': 1619240415, 'sunset': 1619285609}",3600.0,2444219.0,Gouré,
508,200,,"{'lon': -69.8474, 'lat': 19.3832}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 23.37, 'feels_like': 24.06, 'temp_min': 23.37, 'temp_max': 23.37, 'pressure': 1017, 'humidity': 88, 'sea_level': 1017, 'grnd_level': 1017}",10000.0,"{'speed': 2.76, 'deg': 95, 'gust': 3.59}",,{'all': 7},1619230506.0,"{'country': 'DO', 'sunrise': 1619172943, 'sunset': 1619218754}",-14400.0,3496021.0,Nagua,
509,200,,"{'lon': -71.744, 'lat': 18.0384}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 26.18, 'feels_like': 26.18, 'temp_min': 26.18, 'temp_max': 26.18, 'pressure': 1016, 'humidity': 70, 'sea_level': 1016, 'grnd_level': 1014}",10000.0,"{'speed': 1.68, 'deg': 103, 'gust': 2.1}",,{'all': 3},1619230548.0,"{'country': 'DO', 'sunrise': 1619173481, 'sunset': 1619219126}",-14400.0,3495137.0,Pedernales,
510,200,,"{'lon': 34.9667, 'lat': 44.85}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 9.72, 'feels_like': 8.33, 'temp_min': 9.72, 'temp_max': 9.72, 'pressure': 1019, 'humidity': 83, 'sea_level': 1019, 'grnd_level': 1012}",10000.0,"{'speed': 2.75, 'deg': 309, 'gust': 5}",,{'all': 66},1619230510.0,"{'country': 'UA', 'sunrise': 1619232028, 'sunset': 1619282143}",10800.0,692315.0,Sudak,
511,200,,"{'lon': 111.9753, 'lat': 49.5776}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 6.31, 'feels_like': 4.26, 'temp_min': 6.31, 'temp_max': 6.31, 'pressure': 1037, 'humidity': 27, 'sea_level': 1037, 'grnd_level': 929}",10000.0,"{'speed': 2.75, 'deg': 158, 'gust': 2.8}",,{'all': 98},1619230328.0,"{'country': 'RU', 'sunrise': 1619212956, 'sunset': 1619264256}",32400.0,2021041.0,Kyra,
512,200,,"{'lon': 49.9922, 'lat': 62.2248}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 4.42, 'feels_like': 2.44, 'temp_min': 4.42, 'temp_max': 4.42, 'pressure': 1021, 'humidity': 83, 'sea_level': 1021, 'grnd_level': 1006}",10000.0,"{'speed': 2.25, 'deg': 132, 'gust': 8.04}",,{'all': 27},1619230549.0,"{'country': 'RU', 'sunrise': 1619225210, 'sunset': 1619281750}",10800.0,580182.0,Aykino,
513,200,,"{'lon': 86.7667, 'lat': 20.7833}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 31.17, 'feels_like': 33.54, 'temp_min': 31.17, 'temp_max': 31.17, 'pressure': 1009, 'humidity': 53, 'sea_level': 1009, 'grnd_level': 1009}",10000.0,"{'speed': 3.56, 'deg': 236, 'gust': 4.59}",,{'all': 31},1619230549.0,"{'country': 'IN', 'sunrise': 1619221643, 'sunset': 1619267667}",19800.0,1274761.0,Chāndbāli,
514,200,,"{'lon': -103.6833, 'lat': 18.7333}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 23.3, 'feels_like': 23.51, 'temp_min': 23.3, 'temp_max': 23.3, 'pressure': 1011, 'humidity': 70, 'sea_level': 1011, 'grnd_level': 1009}",10000.0,"{'speed': 0.67, 'deg': 268, 'gust': 1.32}",,{'all': 18},1619230550.0,"{'country': 'MX', 'sunrise': 1619181100, 'sunset': 1619226836}",-18000.0,4013679.0,Coahuayana Viejo,
